0;0;Q934877;0;0;2015;Q254811;0;0;Q2630733;19;9;2017;Q289826;0
0;0;Q934877;23;9;2017;Q933927;0;0;Q2630733;25;9;2018;Q289826;0
0;0;Q934877;29;9;2018;Q563737;0;0;Q30894543;15;9;2016;Q241961;0
0;0;Q30894544;17;9;2016;Q563737;0;0;Q30894543;3;8;2017;Q241961;0
0;0;Q30894544;5;8;2017;Q6242;0;0;Q30894543;8;8;2018;Q241961;0
0;0;Q30894544;5;8;2018;Q448984;0;0;Q30894543;8;8;2019;Q241961;0
0;0;Q30894544;10;8;2019;Q277949;0;0;Q50063172;15;2;2018;Q25426372;0
0;0;Q50064341;17;2;2018;Q49590857;0;0;Q50063172;16;3;2019;Q50063346;0
0;0;Q50064341;19;3;2019;Q25426372;0;0;Q50062728;9;2;2018;Q22957584;0
0;0;Q54315111;24;3;2018;Q30675129;0;0;Q50062728;25;4;2019;Q266686;0
0;0;Q54315111;16;3;2019;Q30675129;0;0;Q54314912;23;3;2018;Q39270192;0
0;0;Q50061750;11;2;2018;Q20984301;0;0;Q54314912;15;3;2019;Q29050111;0
0;0;Q50061750;27;4;2019;Q266686;0;0;Q31271381;5;5;2017;Q23007713;0
0;0;Q31271454;6;5;2017;Q7132097;0;0;Q31271381;3;5;2018;Q441239;0
0;0;Q31271454;6;5;2018;Q19518890;0;0;Q31271381;1;5;2019;Q24258287;0
0;0;Q31271454;3;5;2019;Q55379558;0;0;Q29043254;5;1;2017;Q17487582;0
0;0;Q29051258;8;1;2017;Q17487582;0;0;Q45084575;6;1;2017;Q517428;0
0;0;Q29061811;7;1;2017;Q1395977;0;0;Q31271499;3;2;2017;Q19559903;0
0;0;Q31271492;5;2;2017;Q19559903;0;0;Q30511620;17;6;2017;Q19518890;0
0;0;Q30512013;18;6;2017;Q19518890;0;0;Q30332699;23;6;2017;Q29184;0
0;0;Q30332737;24;6;2017;Q15825971;0;0;Q30456396;21;6;2017;Q453468;0
0;0;Q31276622;24;6;2017;Q31277215;0;0;Q30332806;22;6;2017;Q2870834;0
0;0;Q30332844;24;6;2017;Q21005179;0;0;Q29642128;22;6;2017;Q16208501;0
0;0;Q30332924;25;6;2017;Q440790;0;0;Q30332486;9;6;2017;Q16223884;0
0;0;Q30332625;25;6;2017;Q2119646;0;0;Q30349411;24;6;2017;Q16223383;0
0;0;Q30349395;25;6;2017;Q16223383;0;0;Q30333018;23;6;2017;Q462480;0
0;0;Q30332988;25;6;2017;Q462480;0;0;Q30349441;21;6;2017;Q290663;0
0;0;Q30349432;24;6;2017;Q23773257;0;0;Q30349371;22;6;2017;Q19968758;0
0;0;Q30349364;24;6;2017;Q21622099;0;0;Q30349507;24;6;2017;Q441239;0
0;0;Q30349499;25;6;2017;Q441239;0;0;Q30349222;17;6;2017;Q18163011;0
0;0;Q30349213;24;6;2017;Q28653669;0;0;Q43288988;23;8;2017;Q19662223;0
0;0;Q43288961;25;8;2017;Q943699;0;0;Q31093255;23;6;2017;Q1905497;0
0;0;Q31094517;25;6;2017;Q1905497;0;0;Q43286663;26;6;2017;Q19518722;0
0;0;Q43286638;27;6;2017;Q19518722;0;0;Q31271615;22;6;2017;Q467209;0
0;0;Q31271624;24;6;2017;Q467209;0;0;Q31096001;27;6;2017;Q16201761;0
0;0;Q31096609;24;6;2017;Q15901097;0;0;Q43286449;24;2;2017;Q22957678;0
0;0;Q43307022;25;2;2017;Q28856061;0;0;Q43307035;22;6;2017;Q21622034;0
0;0;Q33081164;25;6;2017;Q33081278;0;0;Q33081846;22;6;2017;Q22957625;0
0;0;Q31505332;24;6;2017;Q22957625;0;0;Q31506358;23;6;2017;Q18170653;0
0;0;Q31271605;24;6;2017;Q16631235;0;0;Q31271315;21;6;2017;Q16227316;0
0;0;Q43745198;25;6;2017;Q27450546;0;0;Q43745136;16;6;2017;Q11876258;0
0;0;Q30332239;17;6;2017;Q11876258;0;0;Q30332311;22;6;2017;Q23819567;0
0;0;Q30349468;25;6;2017;Q254811;0;0;Q30349480;18;6;2017;Q27451948;0
0;0;Q33082364;23;6;2017;Q27451948;0;0;Q33082393;24;6;2017;Q19578352;0
0;0;Q43775863;18;6;2017;Q19577624;0;0;Q43775943;23;6;2017;Q19605393;0
0;0;Q32161692;25;6;2017;Q19605393;0;0;Q32163348;22;6;2017;Q27517373;0
0;0;Q33083546;25;6;2017;Q19364880;0;0;Q33083817;23;6;2017;Q15137776;0
0;0;Q30557308;24;6;2017;Q15137776;0;0;Q30557246;21;6;2017;Q26206124;0
0;0;Q31510394;23;6;2017;Q26202542;0;0;Q31529645;22;6;2017;Q18165806;0
0;0;Q30556990;22;6;2017;Q18165806;0;0;Q30556121;23;6;2017;Q32606878;0
0;0;Q32604159;25;6;2017;Q15952806;0;0;Q32603438;21;6;2017;Q452004;0
0;0;Q30557561;25;6;2017;Q452004;0;0;Q30557504;15;4;2017;Q6033169;0
0;0;Q45083519;16;4;2017;Q6033169;0;0;Q44193874;21;6;2017;Q289826;0
0;0;Q30333102;24;6;2017;Q933927;0;0;Q45083601;22;6;2017;Q16212328;0
0;0;Q31271010;25;6;2017;Q16212328;0;0;Q30333137;30;6;2017;Q47073028;0
0;0;Q45084873;2;6;2017;Q55186128;0;0;Q31271024;25;6;2017;Q19661923;0
0;0;Q32609249;23;6;2017;Q19661923;0;0;Q45084954;9;2;2017;Q460884;0
0;0;Q43286073;11;2;2017;Q18171055;0;0;Q32611136;23;6;2017;Q27517402;0
0;0;Q31271644;25;6;2017;Q18171061;0;0;Q29034408;23;6;2017;Q19661759;0
0;0;Q31298588;25;6;2017;Q19661759;0;0;Q31272638;22;6;2017;Q30584542;0
0;0;Q31092105;24;6;2017;Q18125995;0;0;Q31300263;22;6;2017;Q3435159;0
0;0;Q45171831;24;6;2017;Q19324522;0;0;Q30584268;20;6;2017;Q16215626;0
0;0;Q30577809;24;6;2017;Q16215626;0;0;Q45171898;14;4;2017;Q19662144;0
0;0;Q31271587;16;4;2017;Q7132097;0;0;Q45172232;21;4;2017;Q19518661;0
0;0;Q51332671;22;4;2017;Q57955006;0;0;Q30577837;7;5;2017;Q53869708;0
0;0;Q53869580;14;5;2017;Q25976181;0;0;Q51332422;18;6;2017;Q25190569;0
0;0;Q50404774;25;6;2017;Q54521343;0;0;Q51332630;23;6;2017;Q55221128;0
0;0;Q55221006;25;6;2017;Q52573880;0;0;Q53869589;22;6;2017;Q55791338;0
0;0;Q55791222;23;6;2017;Q55791338;0;0;Q50404789;23;6;2017;Q64691969;0
0;0;Q64691906;24;6;2017;Q64691971;0;0;Q55220999;2;7;2017;Q63385616;0
0;0;Q55995447;5;7;2017;Q65095982;0;0;Q55791233;7;5;2017;Q65179690;0
0;0;Q65179486;21;5;2017;Q65179690;0;0;Q55185725;24;6;2017;Q55185954;0
0;0;Q55185740;25;6;2017;Q55185954;0;0;Q66082384;24;7;2017;Q66309469;0
0;0;Q66082905;25;7;2017;Q66309469;0;0;Q66427071;24;6;2017;Q66427266;0
0;0;Q66380104;25;6;2017;Q66427266;0;0;Q29034408;7;2;2018;Q48649060;0
0;0;Q43286073;10;2;2018;Q27449733;0;0;Q30332699;29;6;2018;Q91193;
0;0;Q30332737;30;6;2018;Q25933418;0;0;Q51332630;30;3;2018;Q19661926;0
0;0;Q51332671;31;3;2018;Q52990933;0;0;Q29043254;5;1;2018;Q17487582;
0;0;Q29051258;7;1;2018;Q29050148;0;0;Q31093255;29;6;2018;Q1905497;
0;0;Q31094517;1;7;2018;Q19661845;0;0;Q43286663;25;6;2018;Q19518722;0
0;0;Q43286638;27;6;2018;Q19518722;0;0;Q29642128;21;6;2018;Q16208501;
0;0;Q30332924;24;6;2018;Q19661850;0;0;Q50404789;0;0;2018;Q25136943;0
0;0;Q50404774;19;8;2018;Q25190569;0;0;Q31271615;29;6;2018;Q2688957;0
0;0;Q31271624;30;6;2018;Q2688957;0;0;Q43288988;28;6;2018;Q55342439;0
0;0;Q43288961;30;6;2018;Q16221487;0;0;Q31096001;21;6;2018;Q16225885;0
0;0;Q31096609;23;6;2018;Q26252384;0;0;Q51332422;30;3;2018;Q19662144;0
0;0;Q31271587;31;3;2018;Q19662144;0;0;Q53869589;9;5;2018;Q25976181;0
0;0;Q53869580;13;5;2018;Q25976181;0;0;Q43307035;11;9;2018;Q16212011;0
0;0;Q43307022;11;11;2018;Q57209131;0;0;Q33081846;28;6;2018;Q33081408;0
0;0;Q33081164;30;6;2018;Q33081408;0;0;Q30349411;23;6;2018;Q16223383;0
0;0;Q30349395;24;6;2018;Q16223383;0;0;Q30511620;16;6;2018;Q6771821;0
0;0;Q30512013;17;6;2018;Q3573100;0;0;Q30349371;28;6;2018;Q19968758;0
0;0;Q30349364;30;6;2018;Q17490498;0;0;Q31271315;22;6;2018;Q23907253;0
0;0;Q31271605;23;6;2018;Q19661932;0;0;Q43745136;28;6;2018;Q16227316;0
0;0;Q43745198;1;7;2018;Q18164750;0;0;Q30332311;29;6;2018;Q11876258;0
0;0;Q30332239;30;6;2018;Q11876258;0;0;Q30332806;28;6;2018;Q2870834;0
0;0;Q30332844;30;6;2018;Q460879;0;0;Q30349480;28;6;2018;Q16153636;0
0;0;Q30349468;1;7;2018;Q55364071;0;0;Q55220999;22;6;2018;Q19282075;0
0;0;Q55221006;23;6;2018;Q52573880;0;0;Q33082393;24;6;2018;Q27451948;0
0;0;Q33082364;30;6;2018;Q33082378;0;0;Q43775943;30;6;2018;Q19577624;0
0;0;Q43775863;1;7;2018;Q19578352;0;0;Q32163348;28;6;2018;Q55342230;0
0;0;Q32161692;1;7;2018;Q4858744;0;0;Q55995576;30;7;2018;Q19757595;0
0;0;Q55995447;31;7;2018;Q55995692;0;0;Q33083817;28;6;2018;Q33083846;0
0;0;Q33083546;30;6;2018;Q26898227;0;0;Q30349222;23;6;2018;Q19282127;0
0;0;Q30349213;30;6;2018;Q28653669;0;0;Q30333018;4;10;2018;Q512532;0
0;0;Q30332988;24;6;2018;Q28790165;0;0;Q30557246;17;6;2018;Q15137776;0
0;0;Q30557308;22;6;2018;Q15137776;0;0;Q31529645;27;6;2018;Q19518657;0
0;0;Q31510394;29;6;2018;Q19518657;0;0;Q30556121;28;6;2018;Q18165806;0
0;0;Q30556990;30;6;2018;Q18165806;0;0;Q32603438;22;6;2018;Q15952806;0
0;0;Q32604159;24;6;2018;Q469169;0;0;Q30557504;28;6;2018;Q452004;0
0;0;Q30557561;1;7;2018;Q452004;0;0;Q45083601;28;6;2018;Q6033169;0
0;0;Q45083519;30;6;2018;Q53805173;0;0;Q31271499;2;2;2018;Q22957714;0
0;0;Q31271494;4;2;2018;Q19559903;0;0;Q31271024;21;6;2018;Q50768390;0
0;0;Q31271010;24;6;2018;Q16212328;0;0;Q45084575;5;1;2018;Q19519366;0
0;0;Q29061811;6;1;2018;Q19519366;0;0;Q55791233;31;3;2018;Q55791338;0
0;0;Q55791222;1;4;2018;Q55791338;0;0;Q30333137;27;6;2018;Q241961;0
0;0;Q30333102;30;6;2018;Q933927;0;0;Q55808642;11;1;2018;Q55808723;0
0;0;Q55808632;11;1;2018;Q55808723;0;0;Q30456396;22;6;2018;Q511658;0
0;0;Q31276622;24;6;2018;Q511658;0;0;Q55185811;16;6;2018;Q55185835;0
0;0;Q55185809;24;6;2018;Q55185835;0;0;Q45084954;22;6;2018;Q18211314;0
0;0;Q45084873;23;6;2018;Q18211314;0;0;Q31506358;21;6;2018;Q31508381;0
0;0;Q31505332;23;6;2018;Q436485;0;0;Q32611136;22;6;2018;Q19661923;0
0;0;Q32609249;23;6;2018;Q19661923;0;0;Q31272638;29;6;2018;Q266686;0
0;0;Q31271644;1;7;2018;Q27443418;0;0;Q55185725;23;6;2018;Q55185865;0
0;0;Q55185740;24;6;2018;Q55185907;0;0;Q31300263;22;6;2018;Q19661759;0
0;0;Q31298588;24;6;2018;Q19661759;0;0;Q45171898;21;6;2018;Q55150780;0
0;0;Q45171831;23;6;2018;Q19662031;0;0;Q30332486;8;6;2018;Q14436717;0
0;0;Q30332625;24;6;2018;Q2119646;0;0;Q30349441;20;6;2018;Q290663;0
0;0;Q30349432;23;6;2018;Q1337252;0;0;Q30584268;27;6;2018;Q18125995;0
0;0;Q31092105;1;7;2018;Q3183108;0;0;Q45172978;22;6;2018;Q3015066;0
0;0;Q45172931;23;6;2018;Q55776677;0;0;Q30349507;21;6;2018;Q441239;0
0;0;Q30349499;24;6;2018;Q17180555;0;0;Q64691912;29;6;2018;Q64691969;0
0;0;Q64691906;30;6;2018;Q64691967;0;0;Q65179447;1;7;2018;Q65179883;0
0;0;Q65179486;8;7;2018;Q19561183;0;0;Q66082384;7;7;2018;Q66309463;0
0;0;Q66082905;9;7;2018;Q66309463;0;0;Q29043254;8;1;2019;Q39270192;0
0;0;Q29051258;6;1;2019;Q60457880;0;0;Q31093255;19;5;2019;Q26792853;0
0;0;Q31094517;30;6;2019;Q26792853;0;0;Q29642128;27;6;2019;Q18126401;0
0;0;Q30332924;30;6;2019;Q19661962;0;0;Q31271615;15;6;2019;Q467209;0
0;0;Q31271624;15;6;2019;Q467209;0;0;Q43288988;28;6;2019;Q55342439;0
0;0;Q43288961;29;6;2019;Q64953873;0;0;Q31096001;28;6;2019;Q16225885;0
0;0;Q31096609;29;6;2019;Q16201761;0;0;Q43307035;1;2;2019;Q16212011;0
0;0;Q43307022;2;2;2019;Q33804325;0;0;Q33081846;27;6;2019;Q33081408;0
0;0;Q30349395;30;6;2019;Q55984305;0;0;Q30349411;29;6;2019;Q16223383;0
0;0;Q30512013;23;6;2019;Q19518890;0;0;Q30511620;21;6;2019;Q19518890;0
0;0;Q31505332;7;7;2019;Q47088023;0;0;Q53869589;8;5;2019;Q25976181;0
0;0;Q30349364;30;6;2019;Q17490498;0;0;Q31506358;3;7;2019;Q31508381;0
0;0;Q31271605;29;6;2019;Q18170653;0;0;Q30349371;27;6;2019;Q25920897;0
0;0;Q43745198;30;6;2019;Q18164750;0;0;Q31271315;28;6;2019;Q16631235;0
0;0;Q30332239;29;6;2019;Q27517179;0;0;Q43745136;27;6;2019;Q16227316;0
0;0;Q30332844;29;6;2019;Q38217303;0;0;Q30332311;28;6;2019;Q14127866;0
0;0;Q30349468;30;6;2019;Q18159947;0;0;Q30332806;27;6;2019;Q16678673;0
0;0;Q30332737;30;6;2019;Q91193;0;0;Q30349480;27;6;2019;Q18159947;0
0;0;Q43775863;30;6;2019;Q19577624;0;0;Q30332699;28;6;2019;Q15825971;0
0;0;Q32161692;30;6;2019;Q58454919;0;0;Q33082393;23;6;2019;Q55221320;0
0;0;Q33083546;30;6;2019;Q55361867;0;0;Q43775943;29;6;2019;Q58462565;0
0;0;Q30349213;29;6;2019;Q28653669;0;0;Q32163348;27;6;2019;Q18165080;0
0;0;Q30332988;28;7;2019;Q448984;0;0;Q33083817;27;6;2019;Q33083846;0
0;0;Q30557308;29;6;2019;Q15137776;0;0;Q30349222;15;6;2019;Q19282127;0
0;0;Q31510394;28;6;2019;Q60537165;0;0;Q30557246;27;6;2019;Q15137776;0
0;0;Q30556990;29;6;2019;Q18165806;0;0;Q31529645;26;6;2019;Q26206203;0
0;0;Q32604159;30;6;2019;Q55153170;0;0;Q30556121;27;6;2019;Q16354099;0
0;0;Q30557561;29;6;2019;Q452004;0;0;Q32603438;28;6;2019;Q7563863;0
0;0;Q44193897;29;6;2019;Q22957703;0;0;Q30557504;28;6;2019;Q452004;0
0;0;Q45083519;30;6;2019;Q44963473;0;0;Q44193874;30;6;2019;Q58462550;0
0;0;Q31271492;3;2;2019;Q19559903;0;0;Q31271499;1;2;2019;Q19559903;0
0;0;Q30333102;29;6;2019;Q40853827;0;0;Q30333137;26;6;2019;Q289826;0
0;0;Q31271010;30;6;2019;Q16226278;0;0;Q31271024;27;6;2019;Q16212328;0
0;0;Q29061811;5;1;2019;Q28752745;0;0;Q45084575;4;1;2019;Q19519366;0
0;0;Q31276622;30;6;2019;Q27494201;0;0;Q30456396;28;6;2019;Q18211280;0
0;0;Q45084873;29;6;2019;Q18211314;0;0;Q45084954;28;6;2019;Q18211314;0
0;0;Q32609249;30;6;2019;Q19661923;0;0;Q32611136;28;6;2019;Q19661923;0
0;0;Q43286073;9;2;2019;Q460884;0;0;Q29034408;7;2;2019;Q48649060;0
0;0;Q31271644;29;6;2019;Q21621381;0;0;Q31272638;26;6;2019;Q31274285;0
0;0;Q30332625;30;6;2019;Q14436717;0;0;Q30332486;7;6;2019;Q14436717;0
0;0;Q31298588;30;6;2019;Q19661759;0;0;Q31300263;28;6;2019;Q19661759;0
0;0;Q31092105;30;6;2019;Q30584542;0;0;Q30584268;26;6;2019;Q30584542;0
0;0;Q45171831;7;7;2019;Q19324522;0;0;Q45171898;27;6;2019;Q55150780;0
0;0;Q30349432;29;6;2019;Q290663;0;0;Q30349441;14;8;2019;Q290663;0
0;0;Q45172237;23;6;2019;Q19571976;0;0;Q45172232;22;6;2019;Q19571976;0
0;0;Q30577809;29;6;2019;Q21064099;0;0;Q30577837;26;6;2019;Q16225939;0
0;0;Q30349499;30;6;2019;Q17403533;0;0;Q30349507;27;6;2019;Q441239;0
0;0;Q31271587;21;4;2019;Q51333608;0;0;Q51332422;18;4;2019;Q31271595;0
0;0;Q55791222;28;4;2019;Q55791358;0;0;Q55791233;27;4;2019;Q55791358;0
0;0;Q51332671;27;4;2019;Q63537318;0;0;Q51332630;26;4;2019;Q51333134;0
0;0;Q64691906;16;6;2019;Q64691959;0;0;Q64691912;14;6;2019;Q64691952;0
0;0;Q50404774;30;6;2019;Q25136943;0;0;Q50404789;22;6;2019;Q25136943;0
0;0;Q55185740;23;6;2019;Q64814818;0;0;Q64706802;23;6;2019;Q21622235;0
0;0;Q55995447;27;6;2019;Q63385616;0;0;Q55185725;22;6;2019;Q64788404;0
0;0;Q45172931;29;6;2019;Q55776691;0;0;Q55995576;26;6;2019;Q63385616;0
0;0;Q65179486;7;7;2019;Q65179800;0;0;Q45172978;28;6;2019;Q55776691;0
0;0;Q65965631;29;6;2019;Q23059685;0;0;Q55220999;28;6;2019;Q55221128;0
0;0;Q65371835;30;6;2019;Q65370928;0;0;Q65179447;30;6;2019;Q65179690;0
0;0;Q66082905;19;7;2019;Q66309463;0;0;Q65965633;29;6;2019;Q23059685;0
0;0;Q66370867;27;6;2019;Q22957584;0;0;Q66082384;17;7;2019;Q66309469;0
;;;;;;;0;0;Q66370873;27;6;2019;Q22957584;0
